group,function,value,sample_time_nanos,iteration_count
decode_bench,radix64,4096,972804.0,451
decode_bench,radix64,4096,2024792.0,902
decode_bench,radix64,4096,2964016.0,1353
decode_bench,radix64,4096,3892456.0,1804
decode_bench,radix64,4096,4870390.0,2255
decode_bench,radix64,4096,5948743.0,2706
decode_bench,radix64,4096,6868582.0,3157
decode_bench,radix64,4096,7850370.0,3608
decode_bench,radix64,4096,8784574.0,4059
decode_bench,radix64,4096,9758508.0,4510
decode_bench,radix64,4096,10740491.0,4961
decode_bench,radix64,4096,11774991.0,5412
decode_bench,radix64,4096,12732939.0,5863
decode_bench,radix64,4096,13832384.0,6314
decode_bench,radix64,4096,14790620.0,6765
decode_bench,radix64,4096,15696670.0,7216
decode_bench,radix64,4096,16553457.0,7667
decode_bench,radix64,4096,17521112.0,8118
decode_bench,radix64,4096,18558584.0,8569
decode_bench,radix64,4096,19692917.0,9020
decode_bench,radix64,4096,20541233.0,9471
decode_bench,radix64,4096,21618085.0,9922
decode_bench,radix64,4096,22532509.0,10373
decode_bench,radix64,4096,23444728.0,10824
decode_bench,radix64,4096,24453079.0,11275
decode_bench,radix64,4096,25587292.0,11726
decode_bench,radix64,4096,26330969.0,12177
decode_bench,radix64,4096,27402424.0,12628
decode_bench,radix64,4096,28414947.0,13079
decode_bench,radix64,4096,29253062.0,13530
decode_bench,radix64,4096,30227069.0,13981
decode_bench,radix64,4096,31451659.0,14432
decode_bench,radix64,4096,32227555.0,14883
decode_bench,radix64,4096,33409553.0,15334
decode_bench,radix64,4096,34393888.0,15785
decode_bench,radix64,4096,36532158.0,16236
decode_bench,radix64,4096,36157257.0,16687
decode_bench,radix64,4096,37074027.0,17138
decode_bench,radix64,4096,38133205.0,17589
decode_bench,radix64,4096,39182163.0,18040
decode_bench,radix64,4096,39883398.0,18491
decode_bench,radix64,4096,41008595.0,18942
decode_bench,radix64,4096,41978821.0,19393
decode_bench,radix64,4096,42966925.0,19844
decode_bench,radix64,4096,43935873.0,20295
decode_bench,radix64,4096,44828124.0,20746
decode_bench,radix64,4096,45954675.0,21197
decode_bench,radix64,4096,46900846.0,21648
decode_bench,radix64,4096,47838781.0,22099
decode_bench,radix64,4096,48750070.0,22550
decode_bench,radix64,4096,49854921.0,23001
decode_bench,radix64,4096,50839667.0,23452
decode_bench,radix64,4096,51888266.0,23903
decode_bench,radix64,4096,54450430.0,24354
decode_bench,radix64,4096,54580186.0,24805
decode_bench,radix64,4096,55668093.0,25256
decode_bench,radix64,4096,57187996.0,25707
decode_bench,radix64,4096,58392074.0,26158
decode_bench,radix64,4096,58598979.0,26609
decode_bench,radix64,4096,59118144.0,27060
decode_bench,radix64,4096,59903168.0,27511
decode_bench,radix64,4096,61624228.0,27962
decode_bench,radix64,4096,61942723.0,28413
decode_bench,radix64,4096,63662322.0,28864
decode_bench,radix64,4096,64421344.0,29315
decode_bench,radix64,4096,64833177.0,29766
decode_bench,radix64,4096,65463063.0,30217
decode_bench,radix64,4096,66656296.0,30668
decode_bench,radix64,4096,68698221.0,31119
decode_bench,radix64,4096,68467676.0,31570
decode_bench,radix64,4096,69648966.0,32021
decode_bench,radix64,4096,70486489.0,32472
decode_bench,radix64,4096,73272408.0,32923
decode_bench,radix64,4096,72463734.0,33374
decode_bench,radix64,4096,73303974.0,33825
decode_bench,radix64,4096,74037495.0,34276
decode_bench,radix64,4096,75389518.0,34727
decode_bench,radix64,4096,77073622.0,35178
decode_bench,radix64,4096,77656659.0,35629
decode_bench,radix64,4096,78185142.0,36080
decode_bench,radix64,4096,79867899.0,36531
decode_bench,radix64,4096,80985750.0,36982
decode_bench,radix64,4096,81758606.0,37433
decode_bench,radix64,4096,82262029.0,37884
decode_bench,radix64,4096,83935862.0,38335
decode_bench,radix64,4096,88210092.0,38786
decode_bench,radix64,4096,85522268.0,39237
decode_bench,radix64,4096,86386813.0,39688
decode_bench,radix64,4096,87313622.0,40139
decode_bench,radix64,4096,88817218.0,40590
decode_bench,radix64,4096,89084677.0,41041
decode_bench,radix64,4096,90068946.0,41492
decode_bench,radix64,4096,90905738.0,41943
decode_bench,radix64,4096,91851051.0,42394
decode_bench,radix64,4096,93008053.0,42845
decode_bench,radix64,4096,94572758.0,43296
decode_bench,radix64,4096,99856169.0,43747
decode_bench,radix64,4096,96205834.0,44198
decode_bench,radix64,4096,97208466.0,44649
decode_bench,radix64,4096,97900140.0,45100
